RA,Dec,Efficiency
0.07001,  1.11448, 0.587
0.07001,  1.13203, 0.585
0.07001,  1.14958, 0.582
0.07001,  1.16713, 0.578
0.07001,  1.18468, 0.574
0.07001,  1.20223, 0.571
0.07001,  1.21978, 0.569
0.07001,  1.23733, 0.567
0.07001,  1.25488, 0.564
0.07001,  1.27243, 0.560
0.07001,  1.28998, 0.557
0.07001,  1.30753, 0.555
0.07001,  1.32509, 0.553
0.07001,  1.34264, 0.552
0.07001,  1.36019, 0.549
0.07001,  1.37774, 0.548
0.07001,  1.39529, 0.547
0.07001,  1.41284, 0.545
0.07001,  1.43039, 0.544
0.07001,  1.44794, 0.000
0.07001,  1.46549, 0.000
0.07001,  1.48304, 0.000
0.07001,  1.50059, 0.000
0.07001,  1.51814, 0.000
0.07001,  1.53569, 0.000
0.07001,  1.55325, 0.000
0.07001,  1.57080, 0.000
0.08751, -1.57080, 0.000
0.08751, -1.55325, 0.000
0.08751, -1.53569, 0.000
0.08751, -1.51814, 0.000
0.08751, -1.50059, 0.000
0.08751, -1.48304, 0.000
0.08751, -1.46549, 0.000
0.08751, -1.44794, 0.000
0.08751, -1.43039, 0.000
0.08751, -1.41284, 0.000
0.08751, -1.39529, 0.000
0.08751, -1.37774, 0.000
0.08751, -1.36019, 0.531
0.08751, -1.34264, 0.538
0.08751, -1.32509, 0.541
0.08751, -1.30753, 0.547
0.08751, -1.28998, 0.560
0.08751, -1.27243, 0.573
0.08751, -1.25488, 0.587
0.08751, -1.23733, 0.597
0.08751, -1.21978, 0.604
0.08751, -1.20223, 0.606
0.08751, -1.18468, 0.608
0.08751, -1.16713, 0.609
0.08751, -1.14958, 0.611
0.08751, -1.13203, 0.612
0.08751, -1.11448, 0.614
0.08751, -1.09692, 0.615
0.08751, -1.07937, 0.617
0.08751, -1.06182, 0.619
0.08751, -1.04427, 0.622
0.08751, -1.02672, 0.625
0.08751, -1.00917, 0.627
0.08751, -0.99162, 0.630
0.08751, -0.97407, 0.632
0.08751, -0.95652, 0.635
0.08751, -0.93897, 0.639
0.08751, -0.92142, 0.642
0.08751, -0.90387, 0.646
0.08751, -0.88632, 0.651
0.08751, -0.86876, 0.655
0.08751, -0.85121, 0.660
0.08751, -0.83366, 0.666
0.08751, -0.81611, 0.671
0.08751, -0.79856, 0.677
0.08751, -0.78101, 0.684
0.08751, -0.76346, 0.692
0.08751, -0.74591, 0.702
0.08751, -0.72836, 0.714
0.08751, -0.71081, 0.725
0.08751, -0.69326, 0.736
0.08751, -0.67571, 0.746
0.08751, -0.65815, 0.761
0.08751, -0.64060, 0.786
0.08751, -0.62305, 0.812
0.08751, -0.60550, 0.837
0.08751, -0.58795, 0.861
0.08751, -0.57040, 0.882
0.08751, -0.55285, 0.904
0.08751, -0.53530, 0.925
0.08751, -0.51775, 0.937
0.08751, -0.50020, 0.946
0.08751, -0.48265, 0.947
0.08751, -0.46510, 0.947
0.08751, -0.44755, 0.947
0.08751, -0.42999, 0.948
0.08751, -0.41244, 0.953
0.08751, -0.39489, 0.954
0.08751, -0.37734, 0.954
0.08751, -0.35979, 0.955
0.08751, -0.34224, 0.955
0.08751, -0.32469, 0.955
0.08751, -0.30714, 0.955
0.08751, -0.28959, 0.955
0.08751, -0.27204, 0.955
0.08751, -0.25449, 0.955
0.08751, -0.23694, 0.955
0.08751, -0.21938, 0.955
0.08751, -0.20183, 0.955
0.08751, -0.18428, 0.955
0.08751, -0.16673, 0.955
0.08751, -0.14918, 0.955
0.08751, -0.13163, 0.955
0.08751, -0.11408, 0.955
0.08751, -0.09653, 0.955
0.08751, -0.07898, 0.955
0.08751, -0.06143, 0.955
0.08751, -0.04388, 0.955
0.08751, -0.02633, 0.955
0.08751, -0.00878, 0.955
0.08751,  0.00878, 0.953
0.08751,  0.02633, 0.952
0.08751,  0.04388, 0.952
0.08751,  0.06143, 0.952
0.08751,  0.07898, 0.952
0.08751,  0.09653, 0.952
0.08751,  0.11408, 0.952
0.08751,  0.13163, 0.952
0.08751,  0.14918, 0.952
0.08751,  0.16673, 0.952
0.08751,  0.18428, 0.948
0.08751,  0.20183, 0.944
0.08751,  0.21938, 0.920
0.08751,  0.23694, 0.896
0.08751,  0.25449, 0.872
0.08751,  0.27204, 0.848
0.08751,  0.28959, 0.824
0.08751,  0.30714, 0.795
0.08751,  0.32469, 0.775
0.08751,  0.34224, 0.763
0.08751,  0.35979, 0.752
0.08751,  0.37734, 0.740
0.08751,  0.39489, 0.728
0.08751,  0.41244, 0.716
0.08751,  0.42999, 0.705
0.08751,  0.44755, 0.693
0.08751,  0.46510, 0.688
0.08751,  0.48265, 0.683
0.08751,  0.50020, 0.677
0.08751,  0.51775, 0.672
0.08751,  0.53530, 0.666
0.08751,  0.55285, 0.661
0.08751,  0.57040, 0.655
0.08751,  0.58795, 0.650
0.08751,  0.60550, 0.647
0.08751,  0.62305, 0.644
0.08751,  0.64060, 0.641
0.08751,  0.65815, 0.639
0.08751,  0.67571, 0.637
0.08751,  0.69326, 0.634
0.08751,  0.71081, 0.632
0.08751,  0.72836, 0.629
0.08751,  0.74591, 0.627
0.08751,  0.76346, 0.625
0.08751,  0.78101, 0.623
0.08751,  0.79856, 0.621
0.08751,  0.81611, 0.619
0.08751,  0.83366, 0.616
0.08751,  0.85121, 0.614
0.08751,  0.86876, 0.612
0.08751,  0.88632, 0.610
0.08751,  0.90387, 0.609
0.08751,  0.92142, 0.607
0.08751,  0.93897, 0.605
0.08751,  0.95652, 0.603
0.08751,  0.97407, 0.601
0.08751,  0.99162, 0.600
0.08751,  1.00917, 0.598
0.08751,  1.02672, 0.597
0.08751,  1.04427, 0.595
0.08751,  1.06182, 0.593
0.08751,  1.07937, 0.592
0.08751,  1.09692, 0.589
0.08751,  1.11448, 0.587
0.08751,  1.13203, 0.585
0.08751,  1.14958, 0.582
0.08751,  1.16713, 0.578
0.08751,  1.18468, 0.574
0.08751,  1.20223, 0.571
0.08751,  1.21978, 0.569
0.08751,  1.23733, 0.567
0.08751,  1.25488, 0.564
0.08751,  1.27243, 0.560
0.08751,  1.28998, 0.557
0.08751,  1.30753, 0.556
0.08751,  1.32509, 0.554
0.08751,  1.34264, 0.552
0.08751,  1.36019, 0.550
0.08751,  1.37774, 0.548
0.08751,  1.39529, 0.547
0.08751,  1.41284, 0.545
0.08751,  1.43039, 0.544
0.08751,  1.44794, 0.000
0.08751,  1.46549, 0.000
0.08751,  1.48304, 0.000
0.08751,  1.50059, 0.000
0.08751,  1.51814, 0.000
0.08751,  1.53569, 0.000
0.08751,  1.55325, 0.000
0.08751,  1.57080, 0.000
0.10501, -1.57080, 0.000
0.10501, -1.55325, 0.000
0.10501, -1.53569, 0.000
0.10501, -1.51814, 0.000
0.10501, -1.50059, 0.000
0.10501, -1.48304, 0.000
0.10501, -1.46549, 0.000
0.10501, -1.44794, 0.000
0.10501, -1.43039, 0.000
0.10501, -1.41284, 0.000
0.10501, -1.39529, 0.000
0.10501, -1.37774, 0.000
0.10501, -1.36019, 0.526
0.10501, -1.34264, 0.538
0.10501, -1.32509, 0.540
0.10501, -1.30753, 0.544
0.10501, -1.28998, 0.557
0.10501, -1.27243, 0.569
0.10501, -1.25488, 0.587
0.10501, -1.23733, 0.596
0.10501, -1.21978, 0.603
0.10501, -1.20223, 0.606
0.10501, -1.18468, 0.608
0.10501, -1.16713, 0.609
0.10501, -1.14958, 0.611
0.10501, -1.13203, 0.612
0.10501, -1.11448, 0.614
0.10501, -1.09692, 0.615
0.10501, -1.07937, 0.617
0.10501, -1.06182, 0.619
0.10501, -1.04427, 0.622
0.10501, -1.02672, 0.624
0.10501, -1.00917, 0.627
0.10501, -0.99162, 0.629
0.10501, -0.97407, 0.632
0.10501, -0.95652, 0.635
0.10501, -0.93897, 0.638
0.10501, -0.92142, 0.642
0.10501, -0.90387, 0.646
0.10501, -0.88632, 0.651
0.10501, -0.86876, 0.656
0.10501, -0.85121, 0.661
0.10501, -0.83366, 0.666
0.10501, -0.81611, 0.671
0.10501, -0.79856, 0.676
0.10501, -0.78101, 0.684
0.10501, -0.76346, 0.692
0.10501, -0.74591, 0.703
0.10501, -0.72836, 0.714
0.10501, -0.71081, 0.725
0.10501, -0.69326, 0.736
0.10501, -0.67571, 0.747
0.10501, -0.65815, 0.759
0.10501, -0.64060, 0.785
0.10501, -0.62305, 0.810
0.10501, -0.60550, 0.834
0.10501, -0.58795, 0.856
0.10501, -0.57040, 0.877
0.10501, -0.55285, 0.898
0.10501, -0.53530, 0.919
0.10501, -0.51775, 0.932
0.10501, -0.50020, 0.946
0.10501, -0.48265, 0.947
0.10501, -0.46510, 0.947
0.10501, -0.44755, 0.947
0.10501, -0.42999, 0.947
0.10501, -0.41244, 0.951
0.10501, -0.39489, 0.953
0.10501, -0.37734, 0.954
0.10501, -0.35979, 0.954
0.10501, -0.34224, 0.955
0.10501, -0.32469, 0.955
0.10501, -0.30714, 0.955
0.10501, -0.28959, 0.955
0.10501, -0.27204, 0.955
0.10501, -0.25449, 0.955
0.10501, -0.23694, 0.955
0.10501, -0.21938, 0.955
0.10501, -0.20183, 0.955
0.10501, -0.18428, 0.955
0.10501, -0.16673, 0.955
0.10501, -0.14918, 0.955
0.10501, -0.13163, 0.955
0.10501, -0.11408, 0.955
0.10501, -0.09653, 0.955
0.10501, -0.07898, 0.955
0.10501, -0.06143, 0.955
0.10501, -0.04388, 0.955
0.10501, -0.02633, 0.955
0.10501, -0.00878, 0.955
0.10501,  0.00878, 0.953
0.10501,  0.02633, 0.951
0.10501,  0.04388, 0.951
0.10501,  0.06143, 0.951
0.10501,  0.07898, 0.951
0.10501,  0.09653, 0.951
0.10501,  0.11408, 0.951
0.10501,  0.13163, 0.951
0.10501,  0.14918, 0.951
0.10501,  0.16673, 0.951
0.10501,  0.18428, 0.948
0.10501,  0.20183, 0.944
0.10501,  0.21938, 0.920
0.10501,  0.23694, 0.896
0.10501,  0.25449, 0.872
0.10501,  0.27204, 0.848
0.10501,  0.28959, 0.819
0.10501,  0.30714, 0.790
0.10501,  0.32469, 0.769
0.10501,  0.34224, 0.761
0.10501,  0.35979, 0.749
0.10501,  0.37734, 0.737
0.10501,  0.39489, 0.726
0.10501,  0.41244, 0.714
0.10501,  0.42999, 0.702
0.10501,  0.44755, 0.690
0.10501,  0.46510, 0.686
0.10501,  0.48265, 0.681
0.10501,  0.50020, 0.675
0.10501,  0.51775, 0.670
0.10501,  0.53530, 0.664
0.10501,  0.55285, 0.659
0.10501,  0.57040, 0.653
0.10501,  0.58795, 0.648
0.10501,  0.60550, 0.645
0.10501,  0.62305, 0.642
0.10501,  0.64060, 0.640
0.10501,  0.65815, 0.637
0.10501,  0.67571, 0.635
0.10501,  0.69326, 0.632
0.10501,  0.71081, 0.630
0.10501,  0.72836, 0.628
0.10501,  0.74591, 0.626
0.10501,  0.76346, 0.624
0.10501,  0.78101, 0.622
0.10501,  0.79856, 0.620
0.10501,  0.81611, 0.617
0.10501,  0.83366, 0.615
0.10501,  0.85121, 0.613
0.10501,  0.86876, 0.611
0.10501,  0.88632, 0.609
0.10501,  0.90387, 0.607
0.10501,  0.92142, 0.605
0.10501,  0.93897, 0.604
0.10501,  0.95652, 0.602
0.10501,  0.97407, 0.600
0.10501,  0.99162, 0.598
0.10501,  1.00917, 0.597
0.10501,  1.02672, 0.595
0.10501,  1.04427, 0.594
0.10501,  1.06182, 0.592
0.10501,  1.07937, 0.590
0.10501,  1.09692, 0.589
0.10501,  1.11448, 0.587
0.10501,  1.13203, 0.584
0.10501,  1.14958, 0.581
0.10501,  1.16713, 0.577
0.10501,  1.18468, 0.574
0.10501,  1.20223, 0.572
0.10501,  1.21978, 0.569
0.10501,  1.23733, 0.567
0.10501,  1.25488, 0.564
0.10501,  1.27243, 0.561
0.10501,  1.28998, 0.558
0.10501,  1.30753, 0.556
0.10501,  1.32509, 0.555
0.10501,  1.34264, 0.552
0.10501,  1.36019, 0.550
0.10501,  1.37774, 0.548
0.10501,  1.39529, 0.547
0.10501,  1.41284, 0.546
0.10501,  1.43039, 0.544
0.10501,  1.44794, 0.544
0.10501,  1.46549, 0.000
0.10501,  1.48304, 0.000
0.10501,  1.50059, 0.000
0.10501,  1.51814, 0.000
0.10501,  1.53569, 0.000
0.10501,  1.55325, 0.000
0.10501,  1.57080, 0.000
0.12251, -1.57080, 0.000
0.12251, -1.55325, 0.000
0.12251, -1.53569, 0.000
0.12251, -1.51814, 0.000
0.12251, -1.50059, 0.000
0.12251, -1.48304, 0.000
0.12251, -1.46549, 0.000
0.12251, -1.44794, 0.000
0.12251, -1.43039, 0.000
0.12251, -1.41284, 0.000
0.12251, -1.39529, 0.000
0.12251, -1.37774, 0.000
0.12251, -1.36019, 0.000
0.12251, -1.34264, 0.534
0.12251, -1.32509, 0.539
0.12251, -1.30753, 0.542
0.12251, -1.28998, 0.555
0.12251, -1.27243, 0.566
0.12251, -1.25488, 0.583
0.12251, -1.23733, 0.593
0.12251, -1.21978, 0.602
0.12251, -1.20223, 0.606
0.12251, -1.18468, 0.607
0.12251, -1.16713, 0.609
0.12251, -1.14958, 0.610
0.12251, -1.13203, 0.612
0.12251, -1.11448, 0.613
0.12251, -1.09692, 0.615
0.12251, -1.07937, 0.616
0.12251, -1.06182, 0.618
0.12251, -1.04427, 0.621
0.12251, -1.02672, 0.624
0.12251, -1.00917, 0.626
0.12251, -0.99162, 0.629
0.12251, -0.97407, 0.631
0.12251, -0.95652, 0.634
0.12251, -0.93897, 0.638
0.12251, -0.92142, 0.641
0.12251, -0.90387, 0.646
0.12251, -0.88632, 0.651
0.12251, -0.86876, 0.656
0.12251, -0.85121, 0.661
0.12251, -0.83366, 0.666
0.12251, -0.81611, 0.671
0.12251, -0.79856, 0.676
0.12251, -0.78101, 0.683
0.12251, -0.76346, 0.692
0.12251, -0.74591, 0.703
0.12251, -0.72836, 0.714
0.12251, -0.71081, 0.725
0.12251, -0.69326, 0.736
0.12251, -0.67571, 0.747
0.12251, -0.65815, 0.758
0.12251, -0.64060, 0.783
0.12251, -0.62305, 0.808
0.12251, -0.60550, 0.829
0.12251, -0.58795, 0.850
0.12251, -0.57040, 0.871
0.12251, -0.55285, 0.893
0.12251, -0.53530, 0.914
0.12251, -0.51775, 0.926
0.12251, -0.50020, 0.941
0.12251, -0.48265, 0.947
0.12251, -0.46510, 0.947
0.12251, -0.44755, 0.947
0.12251, -0.42999, 0.947
0.12251, -0.41244, 0.949
0.12251, -0.39489, 0.952
0.12251, -0.37734, 0.953
0.12251, -0.35979, 0.954
0.12251, -0.34224, 0.954
0.12251, -0.32469, 0.955
0.12251, -0.30714, 0.955
0.12251, -0.28959, 0.955
0.12251, -0.27204, 0.955
0.12251, -0.25449, 0.955
0.12251, -0.23694, 0.955
0.12251, -0.21938, 0.955
0.12251, -0.20183, 0.955
0.12251, -0.18428, 0.955
0.12251, -0.16673, 0.955
0.12251, -0.14918, 0.955
0.12251, -0.13163, 0.955
0.12251, -0.11408, 0.955
0.12251, -0.09653, 0.955
0.12251, -0.07898, 0.955
0.12251, -0.06143, 0.955
0.12251, -0.04388, 0.955
0.12251, -0.02633, 0.955
0.12251, -0.00878, 0.954
0.12251,  0.00878, 0.953
0.12251,  0.02633, 0.951
0.12251,  0.04388, 0.949
0.12251,  0.06143, 0.949
0.12251,  0.07898, 0.949
0.12251,  0.09653, 0.949
0.12251,  0.11408, 0.949
0.12251,  0.13163, 0.949
0.12251,  0.14918, 0.949
0.12251,  0.16673, 0.949
0.12251,  0.18428, 0.948
0.12251,  0.20183, 0.944
0.12251,  0.21938, 0.920
0.12251,  0.23694, 0.896
0.12251,  0.25449, 0.872
0.12251,  0.27204, 0.843
0.12251,  0.28959, 0.814
0.12251,  0.30714, 0.785
0.12251,  0.32469, 0.762
0.12251,  0.34224, 0.754
0.12251,  0.35979, 0.747
0.12251,  0.37734, 0.735
0.12251,  0.39489, 0.723
0.12251,  0.41244, 0.712
0.12251,  0.42999, 0.700
0.12251,  0.44755, 0.688
0.12251,  0.46510, 0.683
0.12251,  0.48265, 0.678
0.12251,  0.50020, 0.673
0.12251,  0.51775, 0.668
0.12251,  0.53530, 0.663
0.12251,  0.55285, 0.657
0.12251,  0.57040, 0.652
0.12251,  0.58795, 0.646
0.12251,  0.60550, 0.644
0.12251,  0.62305, 0.642
0.12251,  0.64060, 0.639
0.12251,  0.65815, 0.637
0.12251,  0.67571, 0.634
0.12251,  0.69326, 0.632
0.12251,  0.71081, 0.630
0.12251,  0.72836, 0.628
0.12251,  0.74591, 0.626
0.12251,  0.76346, 0.624
0.12251,  0.78101, 0.622
0.12251,  0.79856, 0.620
0.12251,  0.81611, 0.618
0.12251,  0.83366, 0.616
0.12251,  0.85121, 0.614
0.12251,  0.86876, 0.612
0.12251,  0.88632, 0.609
0.12251,  0.90387, 0.607
0.12251,  0.92142, 0.605
0.12251,  0.93897, 0.603
0.12251,  0.95652, 0.601
0.12251,  0.97407, 0.599
0.12251,  0.99162, 0.597
0.12251,  1.00917, 0.595
0.12251,  1.02672, 0.594
0.12251,  1.04427, 0.592
0.12251,  1.06182, 0.591
0.12251,  1.07937, 0.589
0.12251,  1.09692, 0.588
0.12251,  1.11448, 0.586
0.12251,  1.13203, 0.584
0.12251,  1.14958, 0.581
0.12251,  1.16713, 0.577
0.12251,  1.18468, 0.574
0.12251,  1.20223, 0.572
0.12251,  1.21978, 0.570
0.12251,  1.23733, 0.567
0.12251,  1.25488, 0.565
0.12251,  1.27243, 0.561
0.12251,  1.28998, 0.558
0.12251,  1.30753, 0.556
0.12251,  1.32509, 0.555
0.12251,  1.34264, 0.552
0.12251,  1.36019, 0.551
0.12251,  1.37774, 0.548
0.12251,  1.39529, 0.547
0.12251,  1.41284, 0.546
0.12251,  1.43039, 0.545
0.12251,  1.44794, 0.544
0.12251,  1.46549, 0.000
0.12251,  1.48304, 0.000
0.12251,  1.50059, 0.000
0.12251,  1.51814, 0.000
0.12251,  1.53569, 0.000
0.12251,  1.55325, 0.000
0.12251,  1.57080, 0.000
0.14002, -1.57080, 0.000
0.14002, -1.55325, 0.000
0.14002, -1.53569, 0.000
0.14002, -1.51814, 0.000
0.14002, -1.50059, 0.000
0.14002, -1.48304, 0.000
0.14002, -1.46549, 0.000
0.14002, -1.44794, 0.000
0.14002, -1.43039, 0.000
0.14002, -1.41284, 0.000
0.14002, -1.39529, 0.000
0.14002, -1.37774, 0.000
0.14002, -1.36019, 0.000
0.14002, -1.34264, 0.526
0.14002, -1.32509, 0.539
0.14002, -1.30753, 0.541
0.14002, -1.28998, 0.550
0.14002, -1.27243, 0.563
0.14002, -1.25488, 0.579
0.14002, -1.23733, 0.591
0.14002, -1.21978, 0.600
0.14002, -1.20223, 0.606
0.14002, -1.18468, 0.607
0.14002, -1.16713, 0.608
0.14002, -1.14958, 0.610
0.14002, -1.13203, 0.611
0.14002, -1.11448, 0.613
0.14002, -1.09692, 0.614
0.14002, -1.07937, 0.616
0.14002, -1.06182, 0.618
0.14002, -1.04427, 0.620
0.14002, -1.02672, 0.623
0.14002, -1.00917, 0.626
0.14002, -0.99162, 0.628
0.14002, -0.97407, 0.631
0.14002, -0.95652, 0.634
0.14002, -0.93897, 0.638
0.14002, -0.92142, 0.641
0.14002, -0.90387, 0.646
0.14002, -0.88632, 0.651
0.14002, -0.86876, 0.656
0.14002, -0.85121, 0.661
0.14002, -0.83366, 0.666
0.14002, -0.81611, 0.671
0.14002, -0.79856, 0.676
0.14002, -0.78101, 0.683
0.14002, -0.76346, 0.692
0.14002, -0.74591, 0.703
0.14002, -0.72836, 0.714
0.14002, -0.71081, 0.725
0.14002, -0.69326, 0.737
0.14002, -0.67571, 0.748
0.14002, -0.65815, 0.759
0.14002, -0.64060, 0.781
0.14002, -0.62305, 0.802
0.14002, -0.60550, 0.823
0.14002, -0.58795, 0.845
0.14002, -0.57040, 0.866
0.14002, -0.55285, 0.887
0.14002, -0.53530, 0.908
0.14002, -0.51775, 0.921
0.14002, -0.50020, 0.935
0.14002, -0.48265, 0.947
0.14002, -0.46510, 0.947
0.14002, -0.44755, 0.947
0.14002, -0.42999, 0.947
0.14002, -0.41244, 0.949
0.14002, -0.39489, 0.952
0.14002, -0.37734, 0.951
0.14002, -0.35979, 0.953
0.14002, -0.34224, 0.954
0.14002, -0.32469, 0.954
0.14002, -0.30714, 0.955
0.14002, -0.28959, 0.955
0.14002, -0.27204, 0.955
0.14002, -0.25449, 0.955
0.14002, -0.23694, 0.955
0.14002, -0.21938, 0.955
0.14002, -0.20183, 0.955
0.14002, -0.18428, 0.955
0.14002, -0.16673, 0.955
0.14002, -0.14918, 0.955
0.14002, -0.13163, 0.955
0.14002, -0.11408, 0.955
0.14002, -0.09653, 0.955
0.14002, -0.07898, 0.955
0.14002, -0.06143, 0.955
0.14002, -0.04388, 0.955
0.14002, -0.02633, 0.955
0.14002, -0.00878, 0.954
0.14002,  0.00878, 0.953
0.14002,  0.02633, 0.950
0.14002,  0.04388, 0.948
0.14002,  0.06143, 0.948
0.14002,  0.07898, 0.948
0.14002,  0.09653, 0.948
0.14002,  0.11408, 0.948
0.14002,  0.13163, 0.948
0.14002,  0.14918, 0.948
0.14002,  0.16673, 0.948
0.14002,  0.18428, 0.948
0.14002,  0.20183, 0.944
0.14002,  0.21938, 0.920
0.14002,  0.23694, 0.896
0.14002,  0.25449, 0.867
0.14002,  0.27204, 0.838
0.14002,  0.28959, 0.809
0.14002,  0.30714, 0.780
0.14002,  0.32469, 0.755
0.14002,  0.34224, 0.747
0.14002,  0.35979, 0.740
0.14002,  0.37734, 0.733
0.14002,  0.39489, 0.721
0.14002,  0.41244, 0.709
0.14002,  0.42999, 0.697
0.14002,  0.44755, 0.686
0.14002,  0.46510, 0.681
0.14002,  0.48265, 0.676
0.14002,  0.50020, 0.671
0.14002,  0.51775, 0.666
0.14002,  0.53530, 0.661
0.14002,  0.55285, 0.655
0.14002,  0.57040, 0.650
0.14002,  0.58795, 0.646
0.14002,  0.60550, 0.644
0.14002,  0.62305, 0.641
0.14002,  0.64060, 0.639
0.14002,  0.65815, 0.637
0.14002,  0.67571, 0.634
0.14002,  0.69326, 0.632
0.14002,  0.71081, 0.630
0.14002,  0.72836, 0.628
0.14002,  0.74591, 0.626
0.14002,  0.76346, 0.624
0.14002,  0.78101, 0.622
0.14002,  0.79856, 0.620
0.14002,  0.81611, 0.618
0.14002,  0.83366, 0.616
0.14002,  0.85121, 0.614
0.14002,  0.86876, 0.612
0.14002,  0.88632, 0.609
0.14002,  0.90387, 0.607
0.14002,  0.92142, 0.605
0.14002,  0.93897, 0.603
0.14002,  0.95652, 0.601
0.14002,  0.97407, 0.599
0.14002,  0.99162, 0.597
0.14002,  1.00917, 0.595
0.14002,  1.02672, 0.593
0.14002,  1.04427, 0.592
0.14002,  1.06182, 0.590
0.14002,  1.07937, 0.588
0.14002,  1.09692, 0.586
0.14002,  1.11448, 0.585
0.14002,  1.13203, 0.583
0.14002,  1.14958, 0.580
0.14002,  1.16713, 0.577
0.14002,  1.18468, 0.574
0.14002,  1.20223, 0.572
0.14002,  1.21978, 0.570
0.14002,  1.23733, 0.567
0.14002,  1.25488, 0.565
0.14002,  1.27243, 0.562
0.14002,  1.28998, 0.559
0.14002,  1.30753, 0.557
0.14002,  1.32509, 0.555
0.14002,  1.34264, 0.553
0.14002,  1.36019, 0.551
0.14002,  1.37774, 0.548
0.14002,  1.39529, 0.547
0.14002,  1.41284, 0.546
0.14002,  1.43039, 0.545
0.14002,  1.44794, 0.544
0.14002,  1.46549, 0.000
0.14002,  1.48304, 0.000
0.14002,  1.50059, 0.000
0.14002,  1.51814, 0.000
0.14002,  1.53569, 0.000
0.14002,  1.55325, 0.000
0.14002,  1.57080, 0.000
0.15752, -1.57080, 0.000
0.15752, -1.55325, 0.000
0.15752, -1.53569, 0.000
0.15752, -1.51814, 0.000
0.15752, -1.50059, 0.000
0.15752, -1.48304, 0.000
0.15752, -1.46549, 0.000
0.15752, -1.44794, 0.000
0.15752, -1.43039, 0.000
0.15752, -1.41284, 0.000
0.15752, -1.39529, 0.000
0.15752, -1.37774, 0.000
0.15752, -1.36019, 0.000
0.15752, -1.34264, 0.000
0.15752, -1.32509, 0.538
0.15752, -1.30753, 0.540
0.15752, -1.28998, 0.547
0.15752, -1.27243, 0.560
0.15752, -1.25488, 0.575
0.15752, -1.23733, 0.588
0.15752, -1.21978, 0.600
0.15752, -1.20223, 0.605
0.15752, -1.18468, 0.607
0.15752, -1.16713, 0.608
0.15752, -1.14958, 0.609
0.15752, -1.13203, 0.611
0.15752, -1.11448, 0.612
0.15752, -1.09692, 0.614
0.15752, -1.07937, 0.615
0.15752, -1.06182, 0.617
0.15752, -1.04427, 0.620
0.15752, -1.02672, 0.623
0.15752, -1.00917, 0.625
0.15752, -0.99162, 0.628
0.15752, -0.97407, 0.631
0.15752, -0.95652, 0.634
0.15752, -0.93897, 0.638
0.15752, -0.92142, 0.643
0.15752, -0.90387, 0.647
0.15752, -0.88632, 0.651
0.15752, -0.86876, 0.656
0.15752, -0.85121, 0.661
0.15752, -0.83366, 0.666
0.15752, -0.81611, 0.671
0.15752, -0.79856, 0.677
0.15752, -0.78101, 0.684
0.15752, -0.76346, 0.692
0.15752, -0.74591, 0.703
0.15752, -0.72836, 0.714
0.15752, -0.71081, 0.725
0.15752, -0.69326, 0.736
0.15752, -0.67571, 0.748
0.15752, -0.65815, 0.761
0.15752, -0.64060, 0.775
0.15752, -0.62305, 0.797
0.15752, -0.60550, 0.818
0.15752, -0.58795, 0.839
0.15752, -0.57040, 0.860
0.15752, -0.55285, 0.882
0.15752, -0.53530, 0.903
0.15752, -0.51775, 0.915
0.15752, -0.50020, 0.933
0.15752, -0.48265, 0.947
0.15752, -0.46510, 0.947
0.15752, -0.44755, 0.947
0.15752, -0.42999, 0.947
0.15752, -0.41244, 0.949
0.15752, -0.39489, 0.952
0.15752, -0.37734, 0.951
0.15752, -0.35979, 0.951
0.15752, -0.34224, 0.953
0.15752, -0.32469, 0.954
0.15752, -0.30714, 0.954
0.15752, -0.28959, 0.954
0.15752, -0.27204, 0.954
0.15752, -0.25449, 0.954
0.15752, -0.23694, 0.954
0.15752, -0.21938, 0.954
0.15752, -0.20183, 0.954
0.15752, -0.18428, 0.954
0.15752, -0.16673, 0.954
0.15752, -0.14918, 0.954
0.15752, -0.13163, 0.954
0.15752, -0.11408, 0.954
0.15752, -0.09653, 0.954
0.15752, -0.07898, 0.954
0.15752, -0.06143, 0.954
0.15752, -0.04388, 0.954
0.15752, -0.02633, 0.954
0.15752, -0.00878, 0.954
0.15752,  0.00878, 0.953
0.15752,  0.02633, 0.950
0.15752,  0.04388, 0.947
0.15752,  0.06143, 0.947
0.15752,  0.07898, 0.947
0.15752,  0.09653, 0.947
0.15752,  0.11408, 0.947
0.15752,  0.13163, 0.947
0.15752,  0.14918, 0.947
0.15752,  0.16673, 0.947
0.15752,  0.18428, 0.947
0.15752,  0.20183, 0.944
0.15752,  0.21938, 0.920
0.15752,  0.23694, 0.891
0.15752,  0.25449, 0.862
0.15752,  0.27204, 0.833
0.15752,  0.28959, 0.804
0.15752,  0.30714, 0.775
0.15752,  0.32469, 0.747
0.15752,  0.34224, 0.740
0.15752,  0.35979, 0.733
0.15752,  0.37734, 0.726
0.15752,  0.39489, 0.718
0.15752,  0.41244, 0.707
0.15752,  0.42999, 0.695
0.15752,  0.44755, 0.683
0.15752,  0.46510, 0.678
0.15752,  0.48265, 0.673
0.15752,  0.50020, 0.669
0.15752,  0.51775, 0.664
0.15752,  0.53530, 0.659
0.15752,  0.55285, 0.654
0.15752,  0.57040, 0.648
0.15752,  0.58795, 0.645
0.15752,  0.60550, 0.643
0.15752,  0.62305, 0.641
0.15752,  0.64060, 0.639
