RA,Dec,Efficiency
0.07001,  1.11448, 0.574
0.07001,  1.13203, 0.571
0.07001,  1.14958, 0.566
0.07001,  1.16713, 0.562
0.07001,  1.18468, 0.559
0.07001,  1.20223, 0.557
0.07001,  1.21978, 0.554
0.07001,  1.23733, 0.552
0.07001,  1.25488, 0.549
0.07001,  1.27243, 0.548
0.07001,  1.28998, 0.545
0.07001,  1.30753, 0.542
0.07001,  1.32509, 0.539
0.07001,  1.34264, 0.538
0.07001,  1.36019, 0.000
0.07001,  1.37774, 0.000
0.07001,  1.39529, 0.000
0.07001,  1.41284, 0.000
0.07001,  1.43039, 0.000
0.07001,  1.44794, 0.000
0.07001,  1.46549, 0.000
0.07001,  1.48304, 0.000
0.07001,  1.50059, 0.000
0.07001,  1.51814, 0.000
0.07001,  1.53569, 0.000
0.07001,  1.55325, 0.000
0.07001,  1.57080, 0.000
0.08751, -1.57080, 0.000
0.08751, -1.55325, 0.000
0.08751, -1.53569, 0.000
0.08751, -1.51814, 0.000
0.08751, -1.50059, 0.000
0.08751, -1.48304, 0.000
0.08751, -1.46549, 0.000
0.08751, -1.44794, 0.000
0.08751, -1.43039, 0.000
0.08751, -1.41284, 0.000
0.08751, -1.39529, 0.000
0.08751, -1.37774, 0.000
0.08751, -1.36019, 0.000
0.08751, -1.34264, 0.000
0.08751, -1.32509, 0.000
0.08751, -1.30753, 0.000
0.08751, -1.28998, 0.000
0.08751, -1.27243, 0.529
0.08751, -1.25488, 0.539
0.08751, -1.23733, 0.558
0.08751, -1.21978, 0.572
0.08751, -1.20223, 0.591
0.08751, -1.18468, 0.606
0.08751, -1.16713, 0.608
0.08751, -1.14958, 0.609
0.08751, -1.13203, 0.611
0.08751, -1.11448, 0.613
0.08751, -1.09692, 0.614
0.08751, -1.07937, 0.616
0.08751, -1.06182, 0.618
0.08751, -1.04427, 0.621
0.08751, -1.02672, 0.623
0.08751, -1.00917, 0.626
0.08751, -0.99162, 0.629
0.08751, -0.97407, 0.633
0.08751, -0.95652, 0.636
0.08751, -0.93897, 0.640
0.08751, -0.92142, 0.643
0.08751, -0.90387, 0.647
0.08751, -0.88632, 0.650
0.08751, -0.86876, 0.655
0.08751, -0.85121, 0.660
0.08751, -0.83366, 0.665
0.08751, -0.81611, 0.671
0.08751, -0.79856, 0.677
0.08751, -0.78101, 0.683
0.08751, -0.76346, 0.691
0.08751, -0.74591, 0.702
0.08751, -0.72836, 0.713
0.08751, -0.71081, 0.724
0.08751, -0.69326, 0.735
0.08751, -0.67571, 0.746
0.08751, -0.65815, 0.757
0.08751, -0.64060, 0.783
0.08751, -0.62305, 0.808
0.08751, -0.60550, 0.834
0.08751, -0.58795, 0.858
0.08751, -0.57040, 0.879
0.08751, -0.55285, 0.901
0.08751, -0.53530, 0.922
0.08751, -0.51775, 0.937
0.08751, -0.50020, 0.946
0.08751, -0.48265, 0.946
0.08751, -0.46510, 0.946
0.08751, -0.44755, 0.946
0.08751, -0.42999, 0.949
0.08751, -0.41244, 0.953
0.08751, -0.39489, 0.955
0.08751, -0.37734, 0.955
0.08751, -0.35979, 0.955
0.08751, -0.34224, 0.955
0.08751, -0.32469, 0.955
0.08751, -0.30714, 0.956
0.08751, -0.28959, 0.956
0.08751, -0.27204, 0.956
0.08751, -0.25449, 0.956
0.08751, -0.23694, 0.956
0.08751, -0.21938, 0.956
0.08751, -0.20183, 0.956
0.08751, -0.18428, 0.956
0.08751, -0.16673, 0.956
0.08751, -0.14918, 0.956
0.08751, -0.13163, 0.956
0.08751, -0.11408, 0.956
0.08751, -0.09653, 0.956
0.08751, -0.07898, 0.956
0.08751, -0.06143, 0.956
0.08751, -0.04388, 0.956
0.08751, -0.02633, 0.956
0.08751, -0.00878, 0.956
0.08751,  0.00878, 0.955
0.08751,  0.02633, 0.955
0.08751,  0.04388, 0.955
0.08751,  0.06143, 0.955
0.08751,  0.07898, 0.955
0.08751,  0.09653, 0.955
0.08751,  0.11408, 0.955
0.08751,  0.13163, 0.955
0.08751,  0.14918, 0.942
0.08751,  0.16673, 0.929
0.08751,  0.18428, 0.911
0.08751,  0.20183, 0.892
0.08751,  0.21938, 0.873
0.08751,  0.23694, 0.854
0.08751,  0.25449, 0.834
0.08751,  0.27204, 0.815
0.08751,  0.28959, 0.796
0.08751,  0.30714, 0.782
0.08751,  0.32469, 0.773
0.08751,  0.34224, 0.760
0.08751,  0.35979, 0.748
0.08751,  0.37734, 0.735
0.08751,  0.39489, 0.722
0.08751,  0.41244, 0.710
0.08751,  0.42999, 0.697
0.08751,  0.44755, 0.685
0.08751,  0.46510, 0.680
0.08751,  0.48265, 0.675
0.08751,  0.50020, 0.669
0.08751,  0.51775, 0.664
0.08751,  0.53530, 0.658
0.08751,  0.55285, 0.652
0.08751,  0.57040, 0.648
0.08751,  0.58795, 0.644
0.08751,  0.60550, 0.641
0.08751,  0.62305, 0.638
0.08751,  0.64060, 0.635
0.08751,  0.65815, 0.631
0.08751,  0.67571, 0.628
0.08751,  0.69326, 0.625
0.08751,  0.71081, 0.622
0.08751,  0.72836, 0.620
0.08751,  0.74591, 0.618
0.08751,  0.76346, 0.616
0.08751,  0.78101, 0.614
0.08751,  0.79856, 0.612
0.08751,  0.81611, 0.609
0.08751,  0.83366, 0.606
0.08751,  0.85121, 0.605
0.08751,  0.86876, 0.603
0.08751,  0.88632, 0.601
0.08751,  0.90387, 0.600
0.08751,  0.92142, 0.598
0.08751,  0.93897, 0.597
0.08751,  0.95652, 0.594
0.08751,  0.97407, 0.592
0.08751,  0.99162, 0.590
0.08751,  1.00917, 0.587
0.08751,  1.02672, 0.584
0.08751,  1.04427, 0.583
0.08751,  1.06182, 0.581
0.08751,  1.07937, 0.579
0.08751,  1.09692, 0.577
0.08751,  1.11448, 0.575
0.08751,  1.13203, 0.571
0.08751,  1.14958, 0.566
0.08751,  1.16713, 0.562
0.08751,  1.18468, 0.559
0.08751,  1.20223, 0.557
0.08751,  1.21978, 0.555
0.08751,  1.23733, 0.552
0.08751,  1.25488, 0.550
0.08751,  1.27243, 0.548
0.08751,  1.28998, 0.546
0.08751,  1.30753, 0.543
0.08751,  1.32509, 0.539
0.08751,  1.34264, 0.538
0.08751,  1.36019, 0.537
0.08751,  1.37774, 0.000
0.08751,  1.39529, 0.000
0.08751,  1.41284, 0.000
0.08751,  1.43039, 0.000
0.08751,  1.44794, 0.000
0.08751,  1.46549, 0.000
0.08751,  1.48304, 0.000
0.08751,  1.50059, 0.000
0.08751,  1.51814, 0.000
0.08751,  1.53569, 0.000
0.08751,  1.55325, 0.000
0.08751,  1.57080, 0.000
0.10501, -1.57080, 0.000
0.10501, -1.55325, 0.000
0.10501, -1.53569, 0.000
0.10501, -1.51814, 0.000
0.10501, -1.50059, 0.000
0.10501, -1.48304, 0.000
0.10501, -1.46549, 0.000
0.10501, -1.44794, 0.000
0.10501, -1.43039, 0.000
0.10501, -1.41284, 0.000
0.10501, -1.39529, 0.000
0.10501, -1.37774, 0.000
0.10501, -1.36019, 0.000
0.10501, -1.34264, 0.000
0.10501, -1.32509, 0.000
0.10501, -1.30753, 0.000
0.10501, -1.28998, 0.000
0.10501, -1.27243, 0.527
0.10501, -1.25488, 0.534
0.10501, -1.23733, 0.551
0.10501, -1.21978, 0.569
0.10501, -1.20223, 0.587
0.10501, -1.18468, 0.605
0.10501, -1.16713, 0.607
0.10501, -1.14958, 0.609
0.10501, -1.13203, 0.611
0.10501, -1.11448, 0.612
0.10501, -1.09692, 0.614
0.10501, -1.07937, 0.616
0.10501, -1.06182, 0.618
0.10501, -1.04427, 0.621
0.10501, -1.02672, 0.623
0.10501, -1.00917, 0.626
0.10501, -0.99162, 0.629
0.10501, -0.97407, 0.632
0.10501, -0.95652, 0.635
0.10501, -0.93897, 0.639
0.10501, -0.92142, 0.642
0.10501, -0.90387, 0.646
0.10501, -0.88632, 0.651
0.10501, -0.86876, 0.656
0.10501, -0.85121, 0.661
0.10501, -0.83366, 0.666
0.10501, -0.81611, 0.671
0.10501, -0.79856, 0.676
0.10501, -0.78101, 0.682
0.10501, -0.76346, 0.691
0.10501, -0.74591, 0.702
0.10501, -0.72836, 0.713
0.10501, -0.71081, 0.725
0.10501, -0.69326, 0.736
0.10501, -0.67571, 0.747
0.10501, -0.65815, 0.757
0.10501, -0.64060, 0.782
0.10501, -0.62305, 0.807
0.10501, -0.60550, 0.831
0.10501, -0.58795, 0.853
0.10501, -0.57040, 0.874
0.10501, -0.55285, 0.895
0.10501, -0.53530, 0.916
0.10501, -0.51775, 0.931
0.10501, -0.50020, 0.945
0.10501, -0.48265, 0.946
0.10501, -0.46510, 0.946
0.10501, -0.44755, 0.946
0.10501, -0.42999, 0.946
0.10501, -0.41244, 0.951
0.10501, -0.39489, 0.953
0.10501, -0.37734, 0.955
0.10501, -0.35979, 0.955
0.10501, -0.34224, 0.955
0.10501, -0.32469, 0.955
0.10501, -0.30714, 0.955
0.10501, -0.28959, 0.956
0.10501, -0.27204, 0.956
0.10501, -0.25449, 0.956
0.10501, -0.23694, 0.956
0.10501, -0.21938, 0.956
0.10501, -0.20183, 0.956
0.10501, -0.18428, 0.956
0.10501, -0.16673, 0.956
0.10501, -0.14918, 0.956
0.10501, -0.13163, 0.956
0.10501, -0.11408, 0.956
0.10501, -0.09653, 0.956
0.10501, -0.07898, 0.956
0.10501, -0.06143, 0.956
0.10501, -0.04388, 0.956
0.10501, -0.02633, 0.956
0.10501, -0.00878, 0.956
0.10501,  0.00878, 0.955
0.10501,  0.02633, 0.954
0.10501,  0.04388, 0.954
0.10501,  0.06143, 0.954
0.10501,  0.07898, 0.954
0.10501,  0.09653, 0.954
0.10501,  0.11408, 0.954
0.10501,  0.13163, 0.943
0.10501,  0.14918, 0.929
0.10501,  0.16673, 0.916
0.10501,  0.18428, 0.902
0.10501,  0.20183, 0.885
0.10501,  0.21938, 0.866
0.10501,  0.23694, 0.847
0.10501,  0.25449, 0.827
0.10501,  0.27204, 0.808
0.10501,  0.28959, 0.789
0.10501,  0.30714, 0.775
0.10501,  0.32469, 0.766
0.10501,  0.34224, 0.757
0.10501,  0.35979, 0.744
0.10501,  0.37734, 0.731
0.10501,  0.39489, 0.719
0.10501,  0.41244, 0.706
0.10501,  0.42999, 0.693
0.10501,  0.44755, 0.682
0.10501,  0.46510, 0.676
0.10501,  0.48265, 0.671
0.10501,  0.50020, 0.665
0.10501,  0.51775, 0.660
0.10501,  0.53530, 0.655
0.10501,  0.55285, 0.650
0.10501,  0.57040, 0.647
0.10501,  0.58795, 0.643
0.10501,  0.60550, 0.640
0.10501,  0.62305, 0.637
0.10501,  0.64060, 0.634
0.10501,  0.65815, 0.630
0.10501,  0.67571, 0.627
0.10501,  0.69326, 0.624
0.10501,  0.71081, 0.621
0.10501,  0.72836, 0.618
0.10501,  0.74591, 0.616
0.10501,  0.76346, 0.614
0.10501,  0.78101, 0.612
0.10501,  0.79856, 0.610
0.10501,  0.81611, 0.607
0.10501,  0.83366, 0.605
0.10501,  0.85121, 0.603
0.10501,  0.86876, 0.601
0.10501,  0.88632, 0.600
0.10501,  0.90387, 0.598
0.10501,  0.92142, 0.597
0.10501,  0.93897, 0.595
0.10501,  0.95652, 0.593
0.10501,  0.97407, 0.591
0.10501,  0.99162, 0.589
0.10501,  1.00917, 0.586
0.10501,  1.02672, 0.584
0.10501,  1.04427, 0.582
0.10501,  1.06182, 0.580
0.10501,  1.07937, 0.578
0.10501,  1.09692, 0.577
0.10501,  1.11448, 0.575
0.10501,  1.13203, 0.571
0.10501,  1.14958, 0.567
0.10501,  1.16713, 0.563
0.10501,  1.18468, 0.559
0.10501,  1.20223, 0.557
0.10501,  1.21978, 0.555
0.10501,  1.23733, 0.553
0.10501,  1.25488, 0.550
0.10501,  1.27243, 0.549
0.10501,  1.28998, 0.547
0.10501,  1.30753, 0.543
0.10501,  1.32509, 0.540
0.10501,  1.34264, 0.539
0.10501,  1.36019, 0.538
0.10501,  1.37774, 0.000
0.10501,  1.39529, 0.000
0.10501,  1.41284, 0.000
0.10501,  1.43039, 0.000
0.10501,  1.44794, 0.000
0.10501,  1.46549, 0.000
0.10501,  1.48304, 0.000
0.10501,  1.50059, 0.000
0.10501,  1.51814, 0.000
0.10501,  1.53569, 0.000
0.10501,  1.55325, 0.000
0.10501,  1.57080, 0.000
0.12251, -1.57080, 0.000
0.12251, -1.55325, 0.000
0.12251, -1.53569, 0.000
0.12251, -1.51814, 0.000
0.12251, -1.50059, 0.000
0.12251, -1.48304, 0.000
0.12251, -1.46549, 0.000
0.12251, -1.44794, 0.000
0.12251, -1.43039, 0.000
0.12251, -1.41284, 0.000
0.12251, -1.39529, 0.000
0.12251, -1.37774, 0.000
0.12251, -1.36019, 0.000
0.12251, -1.34264, 0.000
0.12251, -1.32509, 0.000
0.12251, -1.30753, 0.000
0.12251, -1.28998, 0.000
0.12251, -1.27243, 0.000
0.12251, -1.25488, 0.531
0.12251, -1.23733, 0.546
0.12251, -1.21978, 0.564
0.12251, -1.20223, 0.583
0.12251, -1.18468, 0.603
0.12251, -1.16713, 0.607
0.12251, -1.14958, 0.609
0.12251, -1.13203, 0.610
0.12251, -1.11448, 0.612
0.12251, -1.09692, 0.613
0.12251, -1.07937, 0.616
0.12251, -1.06182, 0.618
0.12251, -1.04427, 0.620
0.12251, -1.02672, 0.622
0.12251, -1.00917, 0.625
0.12251, -0.99162, 0.628
0.12251, -0.97407, 0.631
0.12251, -0.95652, 0.635
0.12251, -0.93897, 0.638
0.12251, -0.92142, 0.641
0.12251, -0.90387, 0.646
0.12251, -0.88632, 0.651
0.12251, -0.86876, 0.656
0.12251, -0.85121, 0.661
0.12251, -0.83366, 0.666
0.12251, -0.81611, 0.671
0.12251, -0.79856, 0.676
0.12251, -0.78101, 0.682
0.12251, -0.76346, 0.692
0.12251, -0.74591, 0.703
0.12251, -0.72836, 0.714
0.12251, -0.71081, 0.725
0.12251, -0.69326, 0.736
0.12251, -0.67571, 0.747
0.12251, -0.65815, 0.758
0.12251, -0.64060, 0.780
0.12251, -0.62305, 0.805
0.12251, -0.60550, 0.826
0.12251, -0.58795, 0.847
0.12251, -0.57040, 0.868
0.12251, -0.55285, 0.890
0.12251, -0.53530, 0.911
0.12251, -0.51775, 0.926
0.12251, -0.50020, 0.940
0.12251, -0.48265, 0.946
0.12251, -0.46510, 0.946
0.12251, -0.44755, 0.946
0.12251, -0.42999, 0.946
0.12251, -0.41244, 0.948
0.12251, -0.39489, 0.951
0.12251, -0.37734, 0.953
0.12251, -0.35979, 0.955
0.12251, -0.34224, 0.955
0.12251, -0.32469, 0.955
0.12251, -0.30714, 0.955
0.12251, -0.28959, 0.955
0.12251, -0.27204, 0.955
0.12251, -0.25449, 0.955
0.12251, -0.23694, 0.955
0.12251, -0.21938, 0.955
0.12251, -0.20183, 0.955
0.12251, -0.18428, 0.955
0.12251, -0.16673, 0.955
0.12251, -0.14918, 0.955
0.12251, -0.13163, 0.955
0.12251, -0.11408, 0.955
0.12251, -0.09653, 0.955
0.12251, -0.07898, 0.955
0.12251, -0.06143, 0.955
0.12251, -0.04388, 0.955
0.12251, -0.02633, 0.955
0.12251, -0.00878, 0.955
0.12251,  0.00878, 0.954
0.12251,  0.02633, 0.954
0.12251,  0.04388, 0.954
0.12251,  0.06143, 0.954
0.12251,  0.07898, 0.954
0.12251,  0.09653, 0.954
0.12251,  0.11408, 0.943
0.12251,  0.13163, 0.930
0.12251,  0.14918, 0.917
0.12251,  0.16673, 0.903
0.12251,  0.18428, 0.889
0.12251,  0.20183, 0.876
0.12251,  0.21938, 0.859
0.12251,  0.23694, 0.840
0.12251,  0.25449, 0.820
0.12251,  0.27204, 0.801
0.12251,  0.28959, 0.782
0.12251,  0.30714, 0.768
0.12251,  0.32469, 0.759
0.12251,  0.34224, 0.749
0.12251,  0.35979, 0.740
0.12251,  0.37734, 0.728
0.12251,  0.39489, 0.715
0.12251,  0.41244, 0.702
0.12251,  0.42999, 0.690
0.12251,  0.44755, 0.678
0.12251,  0.46510, 0.673
0.12251,  0.48265, 0.667
0.12251,  0.50020, 0.662
0.12251,  0.51775, 0.656
0.12251,  0.53530, 0.652
0.12251,  0.55285, 0.648
0.12251,  0.57040, 0.645
0.12251,  0.58795, 0.642
0.12251,  0.60550, 0.638
0.12251,  0.62305, 0.635
0.12251,  0.64060, 0.632
0.12251,  0.65815, 0.629
0.12251,  0.67571, 0.625
0.12251,  0.69326, 0.623
0.12251,  0.71081, 0.620
0.12251,  0.72836, 0.617
0.12251,  0.74591, 0.614
0.12251,  0.76346, 0.612
0.12251,  0.78101, 0.609
0.12251,  0.79856, 0.607
0.12251,  0.81611, 0.605
0.12251,  0.83366, 0.603
0.12251,  0.85121, 0.601
0.12251,  0.86876, 0.600
0.12251,  0.88632, 0.598
0.12251,  0.90387, 0.596
0.12251,  0.92142, 0.595
0.12251,  0.93897, 0.593
0.12251,  0.95652, 0.592
0.12251,  0.97407, 0.590
0.12251,  0.99162, 0.588
0.12251,  1.00917, 0.586
0.12251,  1.02672, 0.584
0.12251,  1.04427, 0.582
0.12251,  1.06182, 0.580
0.12251,  1.07937, 0.578
0.12251,  1.09692, 0.576
0.12251,  1.11448, 0.574
0.12251,  1.13203, 0.571
0.12251,  1.14958, 0.567
0.12251,  1.16713, 0.563
0.12251,  1.18468, 0.560
0.12251,  1.20223, 0.558
0.12251,  1.21978, 0.555
0.12251,  1.23733, 0.553
0.12251,  1.25488, 0.551
0.12251,  1.27243, 0.549
0.12251,  1.28998, 0.547
0.12251,  1.30753, 0.543
0.12251,  1.32509, 0.540
0.12251,  1.34264, 0.539
0.12251,  1.36019, 0.538
0.12251,  1.37774, 0.000
0.12251,  1.39529, 0.000
0.12251,  1.41284, 0.000
0.12251,  1.43039, 0.000
0.12251,  1.44794, 0.000
0.12251,  1.46549, 0.000
0.12251,  1.48304, 0.000
0.12251,  1.50059, 0.000
0.12251,  1.51814, 0.000
0.12251,  1.53569, 0.000
0.12251,  1.55325, 0.000
0.12251,  1.57080, 0.000
0.14002, -1.57080, 0.000
0.14002, -1.55325, 0.000
0.14002, -1.53569, 0.000
0.14002, -1.51814, 0.000
0.14002, -1.50059, 0.000
0.14002, -1.48304, 0.000
0.14002, -1.46549, 0.000
0.14002, -1.44794, 0.000
0.14002, -1.43039, 0.000
0.14002, -1.41284, 0.000
0.14002, -1.39529, 0.000
0.14002, -1.37774, 0.000
0.14002, -1.36019, 0.000
0.14002, -1.34264, 0.000
0.14002, -1.32509, 0.000
0.14002, -1.30753, 0.000
0.14002, -1.28998, 0.000
0.14002, -1.27243, 0.000
0.14002, -1.25488, 0.528
0.14002, -1.23733, 0.541
0.14002, -1.21978, 0.560
0.14002, -1.20223, 0.579
0.14002, -1.18468, 0.602
0.14002, -1.16713, 0.607
0.14002, -1.14958, 0.608
0.14002, -1.13203, 0.610
0.14002, -1.11448, 0.611
0.14002, -1.09692, 0.613
0.14002, -1.07937, 0.615
0.14002, -1.06182, 0.617
0.14002, -1.04427, 0.619
0.14002, -1.02672, 0.622
0.14002, -1.00917, 0.625
0.14002, -0.99162, 0.628
0.14002, -0.97407, 0.631
0.14002, -0.95652, 0.634
0.14002, -0.93897, 0.637
0.14002, -0.92142, 0.641
0.14002, -0.90387, 0.646
0.14002, -0.88632, 0.651
0.14002, -0.86876, 0.656
0.14002, -0.85121, 0.661
0.14002, -0.83366, 0.666
0.14002, -0.81611, 0.671
0.14002, -0.79856, 0.676
0.14002, -0.78101, 0.682
0.14002, -0.76346, 0.691
0.14002, -0.74591, 0.703
0.14002, -0.72836, 0.714
0.14002, -0.71081, 0.725
0.14002, -0.69326, 0.736
0.14002, -0.67571, 0.748
0.14002, -0.65815, 0.761
0.14002, -0.64060, 0.778
0.14002, -0.62305, 0.799
0.14002, -0.60550, 0.820
0.14002, -0.58795, 0.842
0.14002, -0.57040, 0.863
0.14002, -0.55285, 0.884
0.14002, -0.53530, 0.905
0.14002, -0.51775, 0.920
0.14002, -0.50020, 0.934
0.14002, -0.48265, 0.946
0.14002, -0.46510, 0.946
0.14002, -0.44755, 0.946
0.14002, -0.42999, 0.946
0.14002, -0.41244, 0.947
0.14002, -0.39489, 0.948
0.14002, -0.37734, 0.951
0.14002, -0.35979, 0.953
0.14002, -0.34224, 0.955
0.14002, -0.32469, 0.955
0.14002, -0.30714, 0.955
0.14002, -0.28959, 0.955
0.14002, -0.27204, 0.955
0.14002, -0.25449, 0.955
0.14002, -0.23694, 0.955
0.14002, -0.21938, 0.955
0.14002, -0.20183, 0.955
0.14002, -0.18428, 0.955
0.14002, -0.16673, 0.955
0.14002, -0.14918, 0.955
0.14002, -0.13163, 0.955
0.14002, -0.11408, 0.955
0.14002, -0.09653, 0.955
0.14002, -0.07898, 0.955
0.14002, -0.06143, 0.955
0.14002, -0.04388, 0.955
0.14002, -0.02633, 0.955
0.14002, -0.00878, 0.955
0.14002,  0.00878, 0.954
0.14002,  0.02633, 0.954
0.14002,  0.04388, 0.954
0.14002,  0.06143, 0.954
0.14002,  0.07898, 0.954
0.14002,  0.09653, 0.943
0.14002,  0.11408, 0.930
0.14002,  0.13163, 0.917
0.14002,  0.14918, 0.904
0.14002,  0.16673, 0.890
0.14002,  0.18428, 0.876
0.14002,  0.20183, 0.863
0.14002,  0.21938, 0.850
0.14002,  0.23694, 0.832
0.14002,  0.25449, 0.813
0.14002,  0.27204, 0.794
0.14002,  0.28959, 0.775
0.14002,  0.30714, 0.761
0.14002,  0.32469, 0.752
0.14002,  0.34224, 0.742
0.14002,  0.35979, 0.733
0.14002,  0.37734, 0.724
0.14002,  0.39489, 0.711
0.14002,  0.41244, 0.699
0.14002,  0.42999, 0.686
0.14002,  0.44755, 0.674
0.14002,  0.46510, 0.669
0.14002,  0.48265, 0.664
0.14002,  0.50020, 0.658
0.14002,  0.51775, 0.653
0.14002,  0.53530, 0.650
0.14002,  0.55285, 0.647
0.14002,  0.57040, 0.643
0.14002,  0.58795, 0.640
0.14002,  0.60550, 0.637
0.14002,  0.62305, 0.633
0.14002,  0.64060, 0.630
0.14002,  0.65815, 0.627
0.14002,  0.67571, 0.624
0.14002,  0.69326, 0.622
0.14002,  0.71081, 0.619
0.14002,  0.72836, 0.616
0.14002,  0.74591, 0.613
0.14002,  0.76346, 0.610
0.14002,  0.78101, 0.608
0.14002,  0.79856, 0.606
0.14002,  0.81611, 0.604
0.14002,  0.83366, 0.602
0.14002,  0.85121, 0.600
0.14002,  0.86876, 0.598
0.14002,  0.88632, 0.597
0.14002,  0.90387, 0.595
0.14002,  0.92142, 0.594
0.14002,  0.93897, 0.592
0.14002,  0.95652, 0.590
0.14002,  0.97407, 0.589
0.14002,  0.99162, 0.587
0.14002,  1.00917, 0.585
0.14002,  1.02672, 0.583
0.14002,  1.04427, 0.581
0.14002,  1.06182, 0.580
0.14002,  1.07937, 0.578
0.14002,  1.09692, 0.576
0.14002,  1.11448, 0.574
0.14002,  1.13203, 0.572
0.14002,  1.14958, 0.567
0.14002,  1.16713, 0.563
0.14002,  1.18468, 0.560
0.14002,  1.20223, 0.558
0.14002,  1.21978, 0.556
0.14002,  1.23733, 0.554
0.14002,  1.25488, 0.551
0.14002,  1.27243, 0.550
0.14002,  1.28998, 0.548
0.14002,  1.30753, 0.544
0.14002,  1.32509, 0.541
0.14002,  1.34264, 0.539
0.14002,  1.36019, 0.538
0.14002,  1.37774, 0.537
0.14002,  1.39529, 0.000
0.14002,  1.41284, 0.000
0.14002,  1.43039, 0.000
0.14002,  1.44794, 0.000
0.14002,  1.46549, 0.000
0.14002,  1.48304, 0.000
0.14002,  1.50059, 0.000
0.14002,  1.51814, 0.000
0.14002,  1.53569, 0.000
0.14002,  1.55325, 0.000
0.14002,  1.57080, 0.000
0.15752, -1.57080, 0.000
0.15752, -1.55325, 0.000
0.15752, -1.53569, 0.000
0.15752, -1.51814, 0.000
0.15752, -1.50059, 0.000
0.15752, -1.48304, 0.000
0.15752, -1.46549, 0.000
0.15752, -1.44794, 0.000
0.15752, -1.43039, 0.000
0.15752, -1.41284, 0.000
0.15752, -1.39529, 0.000
0.15752, -1.37774, 0.000
0.15752, -1.36019, 0.000
0.15752, -1.34264, 0.000
0.15752, -1.32509, 0.000
0.15752, -1.30753, 0.000
0.15752, -1.28998, 0.000
0.15752, -1.27243, 0.000
0.15752, -1.25488, 0.000
0.15752, -1.23733, 0.536
0.15752, -1.21978, 0.552
0.15752, -1.20223, 0.575
0.15752, -1.18468, 0.598
0.15752, -1.16713, 0.606
0.15752, -1.14958, 0.608
0.15752, -1.13203, 0.610
0.15752, -1.11448, 0.611
0.15752, -1.09692, 0.612
0.15752, -1.07937, 0.614
0.15752, -1.06182, 0.617
0.15752, -1.04427, 0.619
0.15752, -1.02672, 0.621
0.15752, -1.00917, 0.624
0.15752, -0.99162, 0.627
0.15752, -0.97407, 0.631
0.15752, -0.95652, 0.634
0.15752, -0.93897, 0.637
0.15752, -0.92142, 0.641
0.15752, -0.90387, 0.646
0.15752, -0.88632, 0.651
0.15752, -0.86876, 0.656
0.15752, -0.85121, 0.661
0.15752, -0.83366, 0.666
0.15752, -0.81611, 0.671
0.15752, -0.79856, 0.677
0.15752, -0.78101, 0.683
0.15752, -0.76346, 0.691
0.15752, -0.74591, 0.702
0.15752, -0.72836, 0.713
0.15752, -0.71081, 0.724
0.15752, -0.69326, 0.736
0.15752, -0.67571, 0.752
0.15752, -0.65815, 0.765
0.15752, -0.64060, 0.779
0.15752, -0.62305, 0.794
0.15752, -0.60550, 0.815
0.15752, -0.58795, 0.836
0.15752, -0.57040, 0.857
0.15752, -0.55285, 0.879
0.15752, -0.53530, 0.899
0.15752, -0.51775, 0.915
0.15752, -0.50020, 0.932
0.15752, -0.48265, 0.946
0.15752, -0.46510, 0.946
0.15752, -0.44755, 0.946
0.15752, -0.42999, 0.946
0.15752, -0.41244, 0.948
0.15752, -0.39489, 0.948
0.15752, -0.37734, 0.948
0.15752, -0.35979, 0.951
0.15752, -0.34224, 0.954
0.15752, -0.32469, 0.955
0.15752, -0.30714, 0.955
0.15752, -0.28959, 0.955
0.15752, -0.27204, 0.955
0.15752, -0.25449, 0.955
0.15752, -0.23694, 0.955
0.15752, -0.21938, 0.955
0.15752, -0.20183, 0.955
0.15752, -0.18428, 0.955
0.15752, -0.16673, 0.955
0.15752, -0.14918, 0.955
0.15752, -0.13163, 0.955
0.15752, -0.11408, 0.955
0.15752, -0.09653, 0.955
0.15752, -0.07898, 0.955
0.15752, -0.06143, 0.955
0.15752, -0.04388, 0.955
0.15752, -0.02633, 0.955
0.15752, -0.00878, 0.955
0.15752,  0.00878, 0.954
0.15752,  0.02633, 0.954
0.15752,  0.04388, 0.954
0.15752,  0.06143, 0.954
0.15752,  0.07898, 0.942
0.15752,  0.09653, 0.930
0.15752,  0.11408, 0.917
0.15752,  0.13163, 0.904
0.15752,  0.14918, 0.891
0.15752,  0.16673, 0.877
0.15752,  0.18428, 0.863
0.15752,  0.20183, 0.850
0.15752,  0.21938, 0.837
0.15752,  0.23694, 0.824
0.15752,  0.25449, 0.806
0.15752,  0.27204, 0.787
0.15752,  0.28959, 0.768
0.15752,  0.30714, 0.754
0.15752,  0.32469, 0.745
0.15752,  0.34224, 0.735
0.15752,  0.35979, 0.726
0.15752,  0.37734, 0.717
0.15752,  0.39489, 0.708
0.15752,  0.41244, 0.695
0.15752,  0.42999, 0.683
0.15752,  0.44755, 0.671
0.15752,  0.46510, 0.665
0.15752,  0.48265, 0.660
0.15752,  0.50020, 0.655
0.15752,  0.51775, 0.652
0.15752,  0.53530, 0.648
0.15752,  0.55285, 0.645
0.15752,  0.57040, 0.642
0.15752,  0.58795, 0.638
0.15752,  0.60550, 0.635
0.15752,  0.62305, 0.632
0.15752,  0.64060, 0.628
